date,split,price_true,price_pred
2020-01-02,val,6945.020000000004,7162.336874371767
2020-01-03,val,7334.45,6985.532991986275
2020-01-04,val,7348.6299999999965,7367.900292122364
2020-01-05,val,7355.400000000011,7374.34133261919
2020-01-06,val,7764.629999999993,7357.409698963165
2020-01-07,val,8158.519999999995,7793.995168422461
2020-01-08,val,8045.510000000001,8196.250906414985
2020-01-09,val,7813.780000000006,8089.333175778389
2020-01-10,val,8198.089999999997,7805.812627197503
2020-01-11,val,8020.0,8222.660987079144
2020-01-12,val,8180.81000000001,8064.364938735962
2020-01-13,val,8104.499999999998,8235.166313582658
2020-01-14,val,8815.689999999995,8062.633166402578
2020-01-15,val,8808.809999999998,8843.25962912798
2020-01-16,val,8714.759999999998,8839.243765819072
2020-01-17,val,8899.420000000004,8784.973767213822
2020-01-18,val,8909.319999999998,9041.542602498532
2020-01-19,val,8697.529999999997,9047.398078575134
2020-01-20,val,8628.890000000005,8705.531189113855
2020-01-21,val,8722.029999999999,8640.254457216262
2020-01-22,val,8660.380000000001,8638.09642344594
2020-01-23,val,8385.21999999999,8636.061871068478
2020-01-24,val,8427.260000000006,8392.43808357477
2020-01-25,val,8326.809999999998,8348.232537052632
2020-01-26,val,8595.0,8301.289899204372
2020-01-27,val,8895.959999999994,8587.538322508335
2020-01-28,val,9394.500000000002,8858.378671789169
2020-01-29,val,9288.439999999999,9418.62289738655
2020-01-30,val,9503.080000000007,9322.005732259751
2020-01-31,val,9334.980000000003,9609.746267342567
2020-02-01,val,9380.179999999998,9367.615564620495
2020-02-02,val,9323.5,9582.21161495924
2020-02-03,val,9280.489999999998,9540.979216098785
2020-02-04,val,9164.329999999998,9158.770945952534
2020-02-05,val,9613.819999999998,9168.849561911822
2020-02-06,val,9763.009999999998,9525.371931819915
2020-02-07,val,9808.050000000012,9706.054507279992
2020-02-08,val,9905.639999999996,9762.89976067543
2020-02-09,val,10168.350000000004,9994.799649395942
2020-02-10,val,9851.779999999993,10254.897138887643
2020-02-11,val,10270.009999999993,9903.824586026669
2020-02-12,val,10351.130000000001,10425.537709765435
2020-02-13,val,10236.489999999996,10369.281417052745
2020-02-14,val,10371.330000000013,10231.352601411343
2020-02-15,val,9911.219999999996,10355.33955241263
2020-02-16,val,9920.999999999998,9949.061386098861
2020-02-17,val,9700.000000000002,9913.06424832344
2020-02-18,val,10188.040000000005,9591.198009252548
2020-02-19,val,9600.079999999994,10232.334358115197
2020-02-20,val,9610.049999999994,9533.152104625702
2020-02-21,val,9695.660000000002,9560.230978256463
2020-02-22,val,9668.230000000007,9782.1899208045
2020-02-23,val,9965.010000000004,9745.060810101031
2020-02-24,val,9660.0,9963.052304935456
2020-02-25,val,9304.999999999985,9655.797951221466
2020-02-26,val,8778.300000000008,9219.66209679842
2020-02-27,val,8812.489999999996,8755.034691292047
2020-02-28,val,8708.890000000001,8816.312881115675
2020-02-29,val,8525.069999999994,8655.339607003927
2020-03-01,val,8522.310000000003,8472.543196027278
2020-03-02,val,8914.999999999996,8537.521647466421
2020-03-03,val,8757.84000000001,8976.50670349598
2020-03-04,val,8760.659999999985,8819.06317949295
2020-03-05,val,9070.170000000013,8733.514679220914
2020-03-06,val,9158.509999999998,9032.303054893613
2020-03-07,val,8901.370000000003,9145.355695050359
2020-03-08,val,8037.7599999999975,8946.060382351876
2020-03-09,val,7934.519999999992,8011.1030740737915
2020-03-10,val,7894.680000000009,7803.049008936882
2020-03-11,val,7938.050000000005,7858.994171841145
2020-03-12,val,4857.099999999997,7875.1373752623795
2020-03-13,val,5637.600000000002,4855.492085230351
2020-03-14,val,5165.249999999999,5798.656466674805
2020-03-15,val,5345.349999999997,5373.017405033112
2020-03-16,val,5037.610000000002,5689.467968308926
2020-03-17,val,5331.709999999999,5121.928002421856
2020-03-18,val,5413.640000000002,5312.707149279117
2020-03-19,val,6186.260000000005,5563.509129214287
2020-03-20,val,6206.099999999996,6281.396720843315
2020-03-21,val,6198.779999999997,6454.038955450058
2020-03-22,val,5818.25,6338.125686693192
2020-03-23,val,6490.6300000000065,6183.789672911167
2020-03-24,val,6766.64,6486.843686715961
2020-03-25,val,6690.959999999991,6958.790419683457
2020-03-26,val,6758.180000000005,6808.419792079925
2020-03-27,val,6372.360000000004,6888.927770116329
2020-03-28,val,6251.820000000001,6502.46811316967
2020-03-29,val,5877.209999999991,6280.236591260433
2020-03-30,val,6406.400000000001,5915.188401478529
2020-03-31,val,6424.350000000004,6155.749438095092
2020-04-01,val,6666.109999999996,6460.6846173048025
2020-04-02,val,6804.519999999999,6828.15116610527
2020-04-03,val,6741.990000000007,7143.089282741547
2020-04-04,val,6874.770000000003,6811.35641608715
2020-04-05,val,6778.249999999993,7072.999475927353
2020-04-06,val,7341.559999999998,7136.669645905495
2020-04-07,val,7200.01000000001,7538.511866621971
2020-04-08,val,7370.109999999993,7403.32515893817
2020-04-09,val,7293.240000000003,7400.492367838621
2020-04-10,val,6871.91,7476.1420363426205
2020-04-11,val,6889.649999999992,6763.857293173074
2020-04-12,val,6908.130000000006,6857.55689008534
2020-04-13,val,6861.210000000002,6937.399308621883
2020-04-14,val,6877.369999999994,6876.07569544673
2020-04-15,val,6624.119999999999,7008.232241346836
2020-04-16,val,7112.64000000001,6638.294336671829
2020-04-17,val,7037.4599999999955,7202.330096282959
2020-04-18,val,7261.76,7151.177043757439
2020-04-19,val,7130.709999999998,7369.664806404114
2020-04-20,val,6838.190000000007,7270.147438827753
2020-04-21,val,6853.680000000001,6749.109222018718
2020-04-22,val,7136.839999999992,6782.9164710187915
